Id,Platform,Name,AdditionalInformation,Expires
77d59e42-c65a-8c0c-d724-05cafc9dd5e3,ExecutablePath,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:47:29
77d59e42-c65a-8c0c-d724-05cafc9dd5e3,ExecutablePath,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\mshta.exe,SystemX86\mshta.exe,2025-07-04 12:47:29
77d59e42-c65a-8c0c-d724-05cafc9dd5e3,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\mshta.exe,System\mshta.exe,2025-07-04 12:47:29
77d59e42-c65a-8c0c-d724-05cafc9dd5e3,host,,,2025-07-04 12:47:29
c3ff0d7b-8115-61a3-e8ba-1dcfc4dd11c7,Win32,chrome,,2025-07-04 12:47:33
c3ff0d7b-8115-61a3-e8ba-1dcfc4dd11c7,packageid,chrome,,2025-07-04 12:47:33
c3ff0d7b-8115-61a3-e8ba-1dcfc4dd11c7,host,,,2025-07-04 12:47:33
2969588b-d9cc-c64f-d060-059f35915937,Win32,microsoft.windows.explorer,,2025-07-04 12:47:45
2969588b-d9cc-c64f-d060-059f35915937,packageid,microsoft.windows.explorer,,2025-07-04 12:47:45
2969588b-d9cc-c64f-d060-059f35915937,host,,,2025-07-04 12:47:45
274e9c9a-5f7e-8553-2d8e-66fff8b7ecf2,Win32,microsoft.windows.explorer,,2025-07-04 12:47:53
274e9c9a-5f7e-8553-2d8e-66fff8b7ecf2,packageid,microsoft.windows.explorer,,2025-07-04 12:47:53
274e9c9a-5f7e-8553-2d8e-66fff8b7ecf2,host,,,2025-07-04 12:47:53
4b1e551a-6eea-9842-4f21-2abfc166ee68,Win32,chrome,,2025-07-04 12:48:41
4b1e551a-6eea-9842-4f21-2abfc166ee68,packageid,chrome,,2025-07-04 12:48:41
4b1e551a-6eea-9842-4f21-2abfc166ee68,host,,,2025-07-04 12:48:41
87ec7f10-f031-df97-3822-b8549e593933,Win32,microsoft.windows.explorer,,2025-07-04 12:49:02
87ec7f10-f031-df97-3822-b8549e593933,packageid,microsoft.windows.explorer,,2025-07-04 12:49:02
87ec7f10-f031-df97-3822-b8549e593933,host,,,2025-07-04 12:49:02
deadeb31-77f7-57b8-f15b-5d73b989b8e9,ExecutablePath,c:\users\machine\desktop\kape\kape\gkape.exe,,2025-07-04 12:49:27
deadeb31-77f7-57b8-f15b-5d73b989b8e9,packageid,c:\users\machine\desktop\kape\kape\gkape.exe,,2025-07-04 12:49:27
deadeb31-77f7-57b8-f15b-5d73b989b8e9,host,,,2025-07-04 12:49:27
