Id,ActivityTypeOrg,ActivityType,Executable,DisplayText,ContentInfo,Payload,ClipboardPayload,StartTime,EndTime,Duration,LastModifiedTime,LastModifiedTimeOnClient,CreatedTime,ExpirationTime,OperationExpirationTime,OperationOrder,AppId,OperationType,Description,PlatformDeviceId,DevicePlatform,TimeZone
d6332500-749d-71d6-6b61-04c1820358f1,6,InFocus,Microsoft.Windows.Explorer,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":39,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":1},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:41:07,2025-06-04 11:46:10,00:05:03,2025-06-04 11:41:11,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,75,"[{""application"":""Microsoft.Windows.Explorer"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Explorer"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
4564d892-581f-9b7e-f559-6dadc11fa521,6,InFocus,Microsoft.Windows.Shell.RunDialog,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":5,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":3},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:46:44,2025-06-04 11:46:49,00:00:05,2025-06-04 11:46:49,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,76,"[{""application"":""Microsoft.Windows.Shell.RunDialog"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Shell.RunDialog"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
084455e7-2ad3-70d9-b45d-5c28f59c73d5,6,InFocus,Microsoft.Windows.Explorer,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":71,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":0},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:41:03,2025-06-04 11:47:21,00:06:18,2025-06-04 11:43:23,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,77,"[{""application"":""Microsoft.Windows.Explorer"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Explorer"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
c9d0f12d-f2e4-9a74-d5ba-a6af9b69d7e8,6,InFocus,Chrome,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":627,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":1},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:30:45,2025-06-04 11:47:50,00:17:05,2025-06-04 11:39:31,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,78,"[{""application"":""Chrome"",""platform"":""windows_win32""},{""application"":""Chrome"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
6e9f7e6f-4bc7-7856-84c0-062a3212cd11,6,InFocus,Microsoft.Windows.Shell.RunDialog,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":2,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":3},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:47:52,2025-06-04 11:47:54,00:00:02,2025-06-04 11:47:55,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,79,"[{""application"":""Microsoft.Windows.Shell.RunDialog"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Shell.RunDialog"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
011c2952-e167-5859-92fa-0c627dabd441,6,InFocus,Microsoft.Windows.Explorer,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":578,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":1},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:47:50,2025-06-04 11:57:31,00:09:41,2025-06-04 11:47:52,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,82,"[{""application"":""Microsoft.Windows.Explorer"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Explorer"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
e9ed31cc-4581-651a-e065-d43d2c0f506a,6,InFocus,Microsoft.Windows.Explorer,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":5,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":0},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:57:34,2025-06-04 11:57:39,00:00:05,2025-06-04 11:57:39,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,83,"[{""application"":""Microsoft.Windows.Explorer"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Explorer"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
61d01ace-c009-decc-157f-2f908bb3b9ea,6,InFocus,Microsoft.Windows.Shell.RunDialog,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":4,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":3},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:57:39,2025-06-04 11:57:43,00:00:04,2025-06-04 11:57:43,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,84,"[{""application"":""Microsoft.Windows.Shell.RunDialog"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Shell.RunDialog"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
75724b76-9eb4-2e30-24e7-2531ace63c4d,6,InFocus,Microsoft.Windows.Explorer,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":14,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":3},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:57:44,2025-06-04 11:57:58,00:00:14,2025-06-04 11:57:58,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,85,"[{""application"":""Microsoft.Windows.Explorer"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Explorer"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
f615f52d-1a96-f395-51bc-f78bd281a196,6,InFocus,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":26,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":3},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 12:05:08,2025-06-04 12:05:34,00:00:26,2025-06-04 12:05:34,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,87,"[{""application"":""windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel"",""platform"":""windows_universal""},{""application"":""windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
189632b2-b874-4906-7c60-d0737f3f1af9,6,InFocus,Microsoft.Windows.Explorer,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":120,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":1},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 12:13:07,2025-06-04 12:15:30,00:02:23,2025-06-04 12:13:31,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,89,"[{""application"":""Microsoft.Windows.Explorer"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Explorer"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
6956d9c9-9079-d8af-1abb-794160950dda,6,InFocus,Microsoft.Windows.Explorer,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":759,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":1},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 11:59:51,2025-06-04 12:15:59,00:16:08,2025-06-04 12:04:08,2025-06-04 12:32:30,2025-06-04 12:32:30,2025-07-04 12:32:30,2025-07-04 12:32:30,90,"[{""application"":""Microsoft.Windows.Explorer"",""platform"":""windows_win32""},{""application"":""Microsoft.Windows.Explorer"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
797000fb-8290-6f83-4c39-d94b1da64a7e,6,InFocus,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":1061,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":3},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 12:14:51,2025-06-04 12:33:22,00:18:31,2025-06-04 12:15:09,2025-06-04 12:33:22,2025-06-04 12:33:22,2025-07-04 12:33:22,2025-07-04 12:33:22,91,"[{""application"":""windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel"",""platform"":""windows_universal""},{""application"":""windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
259e44d8-b921-ea1c-5a98-85782d5891c8,6,InFocus,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,,,"{""type"":""UserEngaged"",""reportingApp"":""ShellActivityMonitor"",""activeDurationSeconds"":179,""shellContentDescription"":{""MergedGap"":600,""ActivityEngagementFlags"":1},""userTimezone"":""America/Los_Angeles""}",,2025-06-04 12:33:27,2025-06-04 12:36:26,00:02:59,2025-06-04 12:36:26,2025-06-04 12:36:26,2025-06-04 12:36:26,2025-07-04 12:36:26,2025-07-04 12:36:26,93,"[{""application"":""windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel"",""platform"":""windows_universal""},{""application"":""windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel"",""platform"":""packageId""},{""application"":"""",""platform"":""alternateId""}]",1,,yKkaAqUvs/IS/KZSmJJ1jiAcGNCQ7e/O3LIeT2rt58c=,,America/Los_Angeles
